,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,S_degassed,CO2_degassed,S_CO2_degassed
36,392.5314207,-8.027076566,3368.319996,2.49032762,2821.079193,0.005488367,1.054497889,0.110107505,0.200381388,0.689511107,0.089444058,0.020663447,2.198470593,2.313026359,8.742947158,0.998228567,0.001575503,0.000195929,23.06896049,25.9378083,20.04819114,2.090211335,0,20.5166387,0.812333887,0.974577407,829.4257631,812.0943733,178.3191018,-2.955275011,0.010219471,0.000266583,0.000348964,8.06E-05,0.030554532,0.084431147,0.265724673,0,0,-1.098666833,-3.043181691,-9.227076566,1246.994929,5043.589689,2.574555198,0.110107505,0.200381388,0.689511107,0.089444058,0.020663447,0.998228567,0.001575503,0.000195929,6.262162652,1.104956486,-1.684743468,-1.684743468,-2.789699955,4947.070408,0,0.037622858,0.294730202,0.12765186
37,391.0427081,-8.028269141,3365.893391,2.490135423,2803.126826,0.005484572,1.053536217,0.110319789,0.201038468,0.688641742,0.089566826,0.020752963,2.189500295,2.304217905,8.763171833,0.998193432,0.001600886,0.000205682,23.05440801,26.0164469,20.1006591,2.101019353,0,20.56967671,0.811883588,0.974604672,828.2335673,807.039749,177.6844045,-3.039684081,0.010212035,0.000266096,0.000355209,8.23E-05,0.030556538,0.084425071,0.265751527,0,0,-1.129223371,-3.127606761,-9.228269141,1247.37665,5043.481279,2.574386811,0.110319789,0.201038468,0.688641742,0.089566826,0.020752963,0.998193432,0.001600886,0.000205682,6.242232204,1.106944783,-1.684168519,-1.684168519,-2.791113302,4947.077956,0,0.038316174,0.299218294,0.128054249
38,389.5539955,-8.029461716,3363.454727,2.489941777,2785.217372,0.005480758,1.052579154,0.110533618,0.201700446,0.687765936,0.089690509,0.020843109,2.180566276,2.295444244,8.783559932,0.998158033,0.001626267,0.0002157,23.03988108,26.09577581,20.15355281,2.111918777,0,20.62314694,0.811431948,0.97463193,827.0452777,802.0120652,177.0514371,-3.124086908,0.01020456,0.000265608,0.000361479,8.40E-05,0.030558539,0.084418969,0.265778404,0,0,-1.15978191,-3.21202573,-9.229461716,1247.758416,5043.372051,2.574225259,0.110533618,0.201700446,0.687765936,0.089690509,0.020843109,0.998158033,0.001626267,0.0002157,6.222233066,1.108944805,-1.683585538,-1.683585538,-2.792530343,4947.084659,0,0.039012935,0.303695657,0.128460629
39,388.0652829,-8.03065429,3361.003797,2.489746657,2767.350781,0.005476924,1.051626708,0.110749005,0.202367375,0.68688362,0.089815113,0.020933892,2.1716684,2.286705241,8.804113107,0.998122368,0.001651647,0.000225985,23.0253801,26.17580382,20.20687722,2.122910667,0,20.67705439,0.810978964,0.974659182,825.8608848,797.0111554,176.4201857,-3.208483464,0.010197045,0.00026512,0.000367774,8.57E-05,0.030560533,0.084412843,0.265805306,0,0,-1.190342443,-3.296438573,-9.23065429,1248.140227,5043.261993,2.574070548,0.110749005,0.202367375,0.68688362,0.089815113,0.020933892,0.998122368,0.001651647,0.000225985,6.202165173,1.11095674,-1.682994347,-1.682994347,-2.793951088,4947.090504,0,0.039713201,0.308162305,0.128871053
40,386.5765702,-8.031846865,3358.540394,2.489550042,2749.527002,0.005473068,1.050678887,0.110965961,0.20303931,0.685994729,0.089940645,0.021025316,2.162806532,2.278000759,8.824833029,0.998086432,0.001677027,0.000236541,23.01090545,26.25653989,20.26063734,2.133996098,0,20.73140415,0.810524633,0.974686429,824.6803795,792.036854,175.7906362,-3.292873721,0.010189489,0.000264631,0.000374095,8.75E-05,0.030562522,0.08440669,0.265832231,0,0,-1.220904965,-3.380845263,-9.231846865,1248.52208,5043.15109,2.573922687,0.110965961,0.20303931,0.685994729,0.089940645,0.021025316,0.998086432,0.001677027,0.000236541,6.182028456,1.112980778,-1.682394766,-1.682394766,-2.795375543,4947.095479,0,0.04041703,0.31261825,0.129285575
41,385.0878576,-8.03303944,3356.064306,2.489351907,2731.745985,0.005469192,1.049735696,0.1111845,0.203716306,0.685099194,0.090067111,0.021117389,2.15398054,2.269330663,8.845721392,0.998050221,0.001702408,0.000247371,22.99645752,26.33799316,20.31483828,2.145176161,0,20.78620141,0.810068951,0.974713669,823.5037524,787.0889959,175.1627744,-3.37725765,0.010181892,0.000264142,0.000380441,8.92E-05,0.030564505,0.084400512,0.26585918,0,0,-1.251469471,-3.465245775,-9.23303944,1248.903974,5043.039332,2.573781681,0.1111845,0.203716306,0.685099194,0.090067111,0.021117389,0.998050221,0.001702408,0.000247371,6.161822853,1.11501711,-1.681786609,-1.681786609,-2.796803719,4947.099569,0,0.041124484,0.317063504,0.12970425
42,383.599145,-8.034232014,3353.575315,2.489152229,2714.007681,0.005465295,1.048797145,0.111404635,0.204398419,0.684196946,0.09019452,0.021210115,2.14519029,2.260694818,8.866779912,0.99801373,0.001727791,0.000258479,22.98203671,26.42017287,20.36948521,2.156451964,0,20.84145143,0.809611915,0.974740903,822.330994,782.1674168,174.5365862,-3.461635224,0.010174253,0.000263652,0.000386814,9.10E-05,0.030566482,0.084394308,0.265886153,0,0,-1.282035953,-3.549640083,-9.234232014,1249.285908,5042.926702,2.573647537,0.111404635,0.204398419,0.684196946,0.09019452,0.021210115,0.99801373,0.001727791,0.000258479,6.141548298,1.117065934,-1.68116969,-1.68116969,-2.798235624,4947.102761,0,0.041835624,0.32149808,0.130127136
43,382.1104323,-8.035424589,3351.073203,2.488950982,2696.31204,0.005461376,1.047863241,0.111626378,0.205085707,0.683287915,0.090322877,0.021303501,2.136435649,2.25209309,8.888010327,0.997976955,0.001753176,0.000269869,22.96764345,26.50308847,20.4245834,2.167824629,0,20.89715953,0.809153523,0.974768131,821.1620945,777.2719532,173.9120574,-3.546006414,0.010166571,0.000263162,0.000393215,9.27E-05,0.030568453,0.084388077,0.26591315,0,0,-1.312604406,-3.63402816,-9.235424589,1249.667878,5042.813189,2.573520259,0.111626378,0.205085707,0.683287915,0.090322877,0.021303501,0.997976955,0.001753176,0.000269869,6.121204727,1.11912745,-1.680543817,-1.680543817,-2.799671267,4947.105042,0,0.042550514,0.32592199,0.130554288
44,380.6217197,-8.036617164,3348.557745,2.488748142,2678.659014,0.005457436,1.046933991,0.111849744,0.205778226,0.68237203,0.090452191,0.021397553,2.127716484,2.243525346,8.909414399,0.997939892,0.001778563,0.000281544,22.95327813,26.58674956,20.48013819,2.179295296,0,20.95333115,0.808693771,0.974795352,819.997044,772.4024421,173.2891735,-3.630371189,0.010158846,0.000262671,0.000399642,9.45E-05,0.030570417,0.084381819,0.265940171,0,0,-1.343174823,-3.718409978,-9.236617164,1250.049885,5042.698777,2.573399853,0.111849744,0.205778226,0.68237203,0.090452191,0.021397553,0.997939892,0.001778563,0.000281544,6.10079208,1.121201861,-1.679908794,-1.679908794,-2.801110655,4947.106397,0,0.043269216,0.330335247,0.130985767
45,379.1330071,-8.037809738,3346.028716,2.488543683,2661.048555,0.005453473,1.046009404,0.112074744,0.206476036,0.68144922,0.090582468,0.021492276,2.119032665,2.234991452,8.930993912,0.997902537,0.001803955,0.000293508,22.9389412,26.67116589,20.53615501,2.190865123,0,21.0099718,0.808232655,0.974822567,818.8358327,767.5587212,172.6679202,-3.71472952,0.010151077,0.000262179,0.000406098,9.64E-05,0.030572375,0.084375533,0.265967216,0,0,-1.373747198,-3.802785512,-9.237809738,1250.431926,5042.583452,2.573286323,0.112074744,0.206476036,0.68144922,0.090582468,0.021492276,0.997902537,0.001803955,0.000293508,6.080310295,1.123289374,-1.679264424,-1.679264424,-2.802553798,4947.106811,0,0.043991796,0.334737861,0.131421631
46,377.6442945,-8.039002313,3343.485882,2.48833758,2643.480617,0.005449487,1.045089487,0.112301393,0.207179197,0.68051941,0.090713715,0.021587677,2.110384059,2.226491277,8.952750676,0.997864883,0.001829352,0.000305765,22.92463309,26.75634741,20.59263937,2.202535284,0,21.06708709,0.807770173,0.974849775,817.6784504,762.7406292,172.0482829,-3.799081376,0.010143263,0.000261687,0.000412582,9.82E-05,0.030574326,0.08436922,0.265994284,0,0,-1.404321524,-3.887154731,-9.239002313,1250.813998,5042.4672,2.573179673,0.112301393,0.207179197,0.68051941,0.090713715,0.021587677,0.997864883,0.001829352,0.000305765,6.059759311,1.125390199,-1.678610503,-1.678610503,-2.804000703,4947.10627,0,0.044718319,0.339129846,0.13186194
47,376.1555818,-8.040194888,3340.929009,2.488129805,2625.955151,0.005445478,1.044174249,0.112529703,0.207887768,0.679582528,0.090845941,0.021683762,2.101770537,2.218024687,8.974686521,0.997826927,0.001854754,0.000318319,22.91035424,26.84230422,20.64959689,2.21430697,0,21.12468269,0.807306322,0.974876977,816.5248866,757.9480051,171.430247,-3.883426728,0.010135403,0.000261194,0.000419095,0.000100033,0.030576271,0.084362878,0.266021376,0,0,-1.434897795,-3.97151761,-9.240194888,1251.196101,5042.350006,2.573079905,0.112529703,0.207887768,0.679582528,0.090845941,0.021683762,0.997826927,0.001854754,0.000318319,6.039139069,1.127504552,-1.677946826,-1.677946826,-2.805451378,4947.10476,0,0.045448855,0.343511212,0.132306757
48,374.6668692,-8.041387462,3338.357857,2.487920332,2608.472113,0.005441445,1.043263697,0.11275969,0.208601811,0.678638499,0.090979152,0.021780538,2.093191967,2.209591552,8.996803304,0.997788663,0.001880163,0.000331174,22.89610511,26.92904662,20.70703327,2.22618139,0,21.18276441,0.806841099,0.974904172,815.375131,753.1806886,170.8137978,-3.967765543,0.010127497,0.0002607,0.000425638,0.000101898,0.030578208,0.084356508,0.266048492,0,0,-1.465476003,-4.055874118,-9.241387462,1251.578232,5042.231854,2.572987022,0.11275969,0.208601811,0.678638499,0.090979152,0.021780538,0.997788663,0.001880163,0.000331174,6.018449512,1.12963265,-1.677273181,-1.677273181,-2.806905831,4947.102264,0,0.04618347,0.347881972,0.132756145
49,373.1781566,-8.042580037,3335.772181,2.487709132,2591.031455,0.005437389,1.04235784,0.112991365,0.209321388,0.677687247,0.091113356,0.02187801,2.084648221,2.201191742,9.019102907,0.997750088,0.001905579,0.000344333,22.88188616,27.01658508,20.76495428,2.238159773,0,21.24133811,0.806374501,0.974931361,814.229173,748.4385203,170.1989205,-4.052097791,0.010119544,0.000260206,0.000432211,0.000103782,0.030580138,0.084350109,0.266075632,0,0,-1.496056141,-4.140224226,-9.242580037,1251.960389,5042.112728,2.572901027,0.112991365,0.209321388,0.677687247,0.091113356,0.02187801,0.997750088,0.001905579,0.000344333,5.997690582,1.131774716,-1.676589355,-1.676589355,-2.808364071,4947.098766,0,0.046922234,0.352242136,0.133210168
50,371.689444,-8.043772612,3333.171734,2.487496178,2573.633134,0.005433309,1.041456686,0.113224744,0.210046563,0.676728694,0.09124856,0.021976184,2.076139169,2.192825125,9.041587234,0.997711195,0.001931003,0.000357802,22.86769786,27.10493026,20.82336583,2.250243366,0,21.30040976,0.805906524,0.974958542,813.0870017,743.7213412,169.5856002,-4.136423438,0.010111543,0.000259711,0.000438815,0.000105684,0.030582061,0.08434368,0.266102795,0,0,-1.526638202,-4.224567907,-9.243772612,1252.34257,5041.992613,2.572821921,0.113224744,0.210046563,0.676728694,0.09124856,0.021976184,0.997711195,0.001931003,0.000357802,5.976862225,1.133930976,-1.675895128,-1.675895128,-2.809826105,4947.094252,0,0.047665219,0.356591716,0.13366889
51,370.2007313,-8.044965186,3330.556262,2.487281441,2556.277105,0.005429203,1.040560243,0.113459839,0.210777398,0.675762762,0.091384772,0.022075068,2.067664682,2.184491572,9.064258218,0.997671979,0.001956437,0.000371584,22.8535407,27.19409302,20.88227388,2.262433432,0,21.35998545,0.805437167,0.974985717,811.9486061,739.0289929,168.9738219,-4.220742453,0.010103493,0.000259216,0.00044545,0.000107604,0.030583976,0.084337222,0.266129982,0,0,-1.557222178,-4.308905128,-9.244965186,1252.724773,5041.871493,2.572749704,0.113459839,0.210777398,0.675762762,0.091384772,0.022075068,0.997671979,0.001956437,0.000371584,5.955964385,1.136101661,-1.675190278,-1.675190278,-2.811291939,4947.088705,0,0.048412496,0.360930724,0.134132379
52,368.7120187,-8.046157761,3327.925509,2.487064892,2538.963325,0.005425073,1.03966852,0.113696666,0.21151396,0.674789374,0.091521999,0.022174667,2.059224633,2.176190954,9.087117814,0.997632435,0.001981881,0.000385684,22.83941518,27.28408439,20.94168451,2.274731256,0,21.42007133,0.804966426,0.975012885,810.8139751,734.3613178,168.3635706,-4.305054802,0.010095394,0.000258719,0.000452116,0.000109542,0.030585884,0.084330733,0.266157192,0,0,-1.587808062,-4.393235861,-9.246157761,1253.106996,5041.749351,2.572684377,0.113696666,0.21151396,0.674789374,0.091521999,0.022174667,0.997632435,0.001981881,0.000385684,5.93499701,1.138287005,-1.674474578,-1.674474578,-2.812761583,4947.082108,0,0.04916414,0.365259169,0.134600701
53,367.2233061,-8.047350336,3325.279212,2.4868465,2521.691749,0.005420917,1.038781526,0.113935238,0.212256315,0.673808447,0.09166025,0.022274989,2.050818893,2.167923143,9.110168006,0.997592558,0.002007335,0.000400107,22.82532179,27.37491564,21.00160392,2.287138142,0,21.4806737,0.8044943,0.975040045,809.6830973,729.7181589,167.7548309,-4.389360452,0.010087244,0.000258222,0.000458815,0.0001115,0.030587784,0.084324213,0.266184426,0,0,-1.618395846,-4.477560074,-9.247350336,1253.489238,5041.62617,2.572625939,0.113935238,0.212256315,0.673808447,0.09166025,0.022274989,0.997592558,0.002007335,0.000400107,5.913960048,1.140487247,-1.673747795,-1.673747795,-2.814235043,4947.074444,0,0.049920225,0.369577063,0.135073927
54,365.7345935,-8.04854291,3322.617103,2.486626234,2504.462336,0.005416736,1.037899269,0.11417557,0.213004529,0.672819901,0.091799531,0.022376039,2.042447336,2.15968801,9.133410802,0.997552342,0.002032802,0.000414856,22.81126106,27.4665982,21.06203838,2.299655413,0,21.54179891,0.804020784,0.975067199,808.555961,725.0993595,167.1475876,-4.473659368,0.010079043,0.000257725,0.000465548,0.000113477,0.030589676,0.084317662,0.266211683,0,0,-1.648985522,-4.561877736,-9.24854291,1253.871494,5041.501933,2.572574388,0.11417557,0.213004529,0.672819901,0.091799531,0.022376039,0.997552342,0.002032802,0.000414856,5.892853448,1.142702631,-1.673009694,-1.673009694,-2.815712325,4947.065696,0,0.050680828,0.373884416,0.135552127
55,364.2458808,-8.049735485,3319.938912,2.486404064,2487.275044,0.005412528,1.037021757,0.114417676,0.21375867,0.671823654,0.091939852,0.022477824,2.034109834,2.151485429,9.156848239,0.997511782,0.002058282,0.000429936,22.79723351,27.55914376,21.12299427,2.312284415,0,21.60345347,0.803545876,0.975094345,807.4325544,720.5047638,166.5418253,-4.557951517,0.01007079,0.000257226,0.000472313,0.000115473,0.03059156,0.084311079,0.266238964,0,0,-1.679577082,-4.646188816,-9.249735485,1254.253764,5041.376622,2.572529722,0.114417676,0.21375867,0.671823654,0.091939852,0.022477824,0.997511782,0.002058282,0.000429936,5.871677162,1.144933405,-1.672260033,-1.672260033,-2.817193438,4947.055847,0,0.051446025,0.378181239,0.136035371
56,362.7571682,-8.05092806,3317.244361,2.486179958,2470.129831,0.005408293,1.036149,0.11466157,0.214518808,0.670819622,0.092081219,0.022580352,2.025806263,2.143315271,9.180482379,0.997470872,0.002083775,0.000445353,22.78323967,27.65256417,21.1844781,2.32502651,0,21.66564396,0.803069575,0.975121484,806.3128658,715.9342164,165.9375283,-4.642236862,0.010062483,0.000256727,0.000479113,0.000117489,0.030593435,0.084304465,0.266266268,0,0,-1.710170516,-4.73049328,-9.25092806,1254.636046,5041.250219,2.572491939,0.11466157,0.214518808,0.670819622,0.092081219,0.022580352,0.997470872,0.002083775,0.000445353,5.850431142,1.14717982,-1.671498567,-1.671498567,-2.818678387,4947.044877,0,0.052215897,0.382467542,0.136523734
57,361.2684556,-8.052120634,3314.533167,2.485953882,2453.026658,0.00540403,1.035281006,0.114907268,0.215285012,0.66980772,0.09222364,0.022683628,2.017536496,2.135177411,9.204315312,0.997429605,0.002109284,0.000461111,22.7692801,27.74687154,21.24649646,2.337883084,0,21.72837708,0.802591877,0.975148616,805.1968826,711.3875627,165.3346811,-4.726515369,0.010054123,0.000256226,0.000485948,0.000119525,0.030595302,0.084297817,0.266293596,0,0,-1.740765818,-4.814791098,-9.252120634,1255.018336,5041.122705,2.572461034,0.114907268,0.215285012,0.66980772,0.09222364,0.022683628,0.997429605,0.002109284,0.000461111,5.829115342,1.149442135,-1.670725044,-1.670725044,-2.82016718,4947.03277,0,0.052990524,0.386743335,0.13701729
58,359.779743,-8.053313209,3311.805045,2.485725805,2435.965484,0.00539974,1.034417785,0.115154784,0.216057355,0.668787861,0.092367124,0.02278766,2.009300409,2.127071723,9.228349158,0.997387977,0.002134809,0.000477214,22.75535536,27.84207818,21.30905608,2.350855545,0,21.79165966,0.80211278,0.97517574,804.0845925,706.8646483,164.7332677,-4.810787,0.010045708,0.000255725,0.000492819,0.000121582,0.03059716,0.084291136,0.266320947,0,0,-1.771362978,-4.899082234,-9.253313209,1255.400632,5040.994063,2.572437003,0.115154784,0.216057355,0.668787861,0.092367124,0.02278766,0.997387977,0.002134809,0.000477214,5.807729717,1.151720612,-1.66993921,-1.66993921,-2.821659822,4947.019506,0,0.053769987,0.391008629,0.137516114
59,358.2910303,-8.054505784,3309.059701,2.48549569,2418.946271,0.005395422,1.033559346,0.115404133,0.216835907,0.66775996,0.092511678,0.022892455,2.001097876,2.118998082,9.252586063,0.99734598,0.002160351,0.000493669,22.74146602,27.93819665,21.37216378,2.36394532,0,21.85549863,0.801632281,0.975202856,802.9759828,702.3653196,164.1332723,-4.895051719,0.010037237,0.000255224,0.000499725,0.000123659,0.030599009,0.084284422,0.266348321,0,0,-1.801961987,-4.983366656,-9.254505784,1255.782932,5040.864272,2.572419841,0.115404133,0.216835907,0.66775996,0.092511678,0.022892455,0.99734598,0.002160351,0.000493669,5.786274225,1.154015518,-1.669140802,-1.669140802,-2.82315632,4947.005066,0,0.054554371,0.395263432,0.138020284
60,356.8023177,-8.055698358,3306.296837,2.485263505,2401.96898,0.005391075,1.032705697,0.11565533,0.217620743,0.666723927,0.092657311,0.022998018,1.992928774,2.110956362,9.277028201,0.997303609,0.002185911,0.00051048,22.72761268,28.03523973,21.4358265,2.377153861,0,21.91990104,0.801150379,0.975229965,801.8710406,697.8894234,163.5346789,-4.979309489,0.010028709,0.000254721,0.000506669,0.000125758,0.030600849,0.084277673,0.266375718,0,0,-1.832562836,-5.067644329,-9.255698358,1256.165233,5040.733314,2.57240954,0.11565533,0.217620743,0.666723927,0.092657311,0.022998018,0.997303609,0.002185911,0.00051048,5.764748824,1.156327124,-1.668329556,-1.668329556,-2.82465668,4946.98943,0,0.055343761,0.399507755,0.138529879
61,355.3136051,-8.056890933,3303.516148,2.485029213,2385.033573,0.005386699,1.031856848,0.11590839,0.218411938,0.665679672,0.092804031,0.023104359,1.984792979,2.10294644,9.301677777,0.997260857,0.00221149,0.000527653,22.71379592,28.13322045,21.50005132,2.39048264,0,21.98487406,0.800667072,0.975257066,800.7697527,693.4368072,162.9374711,-5.063560271,0.010020123,0.000254217,0.00051365,0.000127877,0.030602679,0.08427089,0.266403139,0,0,-1.863165515,-5.151915219,-9.256890933,1256.547534,5040.601168,2.572406095,0.11590839,0.218411938,0.665679672,0.092804031,0.023104359,0.997260857,0.00221149,0.000527653,5.743153475,1.158655709,-1.667505198,-1.667505198,-2.826160907,4946.972579,0,0.056138243,0.403741607,0.13904498
62,353.8248924,-8.058083507,3300.717325,2.484792778,2368.140015,0.005382293,1.031012809,0.116163328,0.219209566,0.664627105,0.092951846,0.023211483,1.976690368,2.094968192,9.326537024,0.997217718,0.002237089,0.000545193,22.70001637,28.23215207,21.56484542,2.403933154,0,22.05042498,0.800182356,0.975284159,799.6721056,689.0073187,162.3416327,-5.147804028,0.010011479,0.000253713,0.000520669,0.000130019,0.0306045,0.084264071,0.266430583,0,0,-1.893770015,-5.23617929,-9.258083507,1256.92983,5040.467813,2.572409496,0.116163328,0.219209566,0.664627105,0.092951846,0.023211483,0.997217718,0.002237089,0.000545193,5.721488139,1.161001555,-1.666667453,-1.666667453,-2.827669008,4946.954492,0,0.056937907,0.407964996,0.139565667
